phone_dur_uttr,vht,syll_pos,speaker,language,vlcLn,vlcLn_o,vht_o,syll_pos_o,language_f,speaker_f,dur,ul,ll,model
0.17201684458218516,nonhigh,nonfinal,Edi,Yali,no_contrast,no_contrast,nonhigh,nonfinal,Yali,Edi,0.19391361612785651,0.20697359991849493,0.1808536323372181,vln_mod_mono_height
0.17336363636363605,nonhigh,nonfinal,Edi,Yali,no_contrast,no_contrast,nonhigh,nonfinal,Yali,Edi,0.19548625061236363,0.20902872854434626,0.181943772680381,vln_mod_mono_height
0.04003124999999841,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0340486516351602,0.039835136230764553,0.028262167039555846,vln_mod_mono_height
0.04137804178144929,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.035518921921471144,0.041038138341512896,0.029999705501429393,vln_mod_mono_height
0.04272483356290018,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0369886513029202,0.04225878219429449,0.03171852041154591,vln_mod_mono_height
0.044071625344351065,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.038457298874645565,0.04349942902376769,0.03341516872552344,vln_mod_mono_height
0.04541841712580195,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.039924323731785345,0.04476149492493617,0.03508715253863452,vln_mod_mono_height
0.04676520890725283,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.041389184969477695,0.04604526637218815,0.03673310356676724,vln_mod_mono_height
0.04811200068870372,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.04285134168286074,0.0473498002756695,0.038352883090051984,vln_mod_mono_height
0.049458792470154604,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.044310252967072646,0.0486729545223144,0.039947551411830894,vln_mod_mono_height
0.05080558425160549,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.045765377917251535,0.050011580766153696,0.04151917506834937,vln_mod_mono_height
0.05215237603305638,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.04721617562853556,0.05136188786907041,0.04307046338800072,vln_mod_mono_height
0.05349916781450726,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.048662151130718985,0.05272003651652693,0.04460426574491104,vln_mod_mono_height
0.054845959595958144,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.05010377506870459,0.05408426832895635,0.04612328180845282,vln_mod_mono_height
0.056192751377409034,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.051542435758659806,0.05545516164280419,0.047629709874515425,vln_mod_mono_height
0.05753954315885992,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.05297955785484307,0.05683382136109437,0.049125294348591766,vln_mod_mono_height
0.0588863349403108,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0544165660115128,0.05822133636479395,0.050611795658231644,vln_mod_mono_height
0.06023312672176169,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.05585488488292745,0.05961842870013139,0.0520913410657235,vln_mod_mono_height
0.06157991850321257,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.05729593912334542,0.0610252701100104,0.05356660813668044,vln_mod_mono_height
0.06292671028466346,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.05874115338702518,0.062441487369443764,0.055040819404606596,vln_mod_mono_height
0.06427350206611435,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.06019195232822515,0.06386636540652878,0.05651753924992152,vln_mod_mono_height
0.06562029384756524,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.06164968110796622,0.06529921005316708,0.058000152162765356,vln_mod_mono_height
0.06696708562901611,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.06311412210239015,0.06673916608955757,0.05948907811522273,vln_mod_mono_height
0.068313877410467,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.06458362958278432,0.06818538422809944,0.060981874937469205,vln_mod_mono_height
0.06966066919191788,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.06605650533180182,0.06963720030167925,0.06247581036192439,vln_mod_mono_height
0.07100746097336877,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.06753105113209579,0.07109370074725946,0.06396840151693212,vln_mod_mono_height
0.07235425275481966,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0690055687663193,0.07255342289479694,0.06545771463784167,vln_mod_mono_height
0.07370104453627055,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.07047836001712549,0.07401422928488743,0.06694249074936354,vln_mod_mono_height
0.07504783631772143,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.07194772666716746,0.075473365295794,0.06842208803854093,vln_mod_mono_height
0.0763946280991723,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.07341197049909833,0.07692770220820111,0.06989623878999554,vln_mod_mono_height
0.07774141988062319,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.07486956770422701,0.07837438259148292,0.07136475281697109,vln_mod_mono_height
0.07908821166207408,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0763222067232195,0.07981515146706451,0.07282926197937449,vln_mod_mono_height
0.08043500344352497,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.07777439848849899,0.08125584339972465,0.07429295357727332,vln_mod_mono_height
0.08178179522497586,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.07923074998053661,0.08270243373828932,0.0757590662227839,vln_mod_mono_height
0.08312858700642674,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08069586817980352,0.08416048553137406,0.07723125082823298,vln_mod_mono_height
0.08447537878787761,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08217436006677088,0.08563488936483142,0.07871383076871034,vln_mod_mono_height
0.0858221705693285,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08367083262190986,0.08712978572129783,0.08021187952252189,vln_mod_mono_height
0.0871689623507794,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08518989282569156,0.0886486752226393,0.08173111042874381,vln_mod_mono_height
0.08851575413223028,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08673614765858716,0.0901947141245619,0.08327758119261242,vln_mod_mono_height
0.08986254591368117,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08831402995718789,0.09177106679841134,0.08485699311596444,vln_mod_mono_height
0.09120933769513205,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.08992496277157215,0.0933794457223138,0.0864704798208305,vln_mod_mono_height
0.09255612947658293,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0915678264247133,0.09502031649958667,0.08811533634983992,vln_mod_mono_height
0.09390292125803382,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.09324142134107567,0.09669403391607986,0.08978880876607148,vln_mod_mono_height
0.095249713039484707,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.0949445479451236,0.09840045004644381,0.09148864584380338,vln_mod_mono_height
0.0965965048209356,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.09667600666132138,0.1001386603623676,0.09321335296027516,vln_mod_mono_height
0.09794329660238647,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.09843459791413332,0.10190695186481703,0.09496224396344961,vln_mod_mono_height
0.09929008838383736,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.10021912212802378,0.10370295471614989,0.09673528953989767,vln_mod_mono_height
0.10063688016528824,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.10202837972745706,0.10552398918107135,0.09853277027384276,vln_mod_mono_height
0.10198367194673913,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1038610978810618,0.10736758129360058,0.10035461446852303,vln_mod_mono_height
0.10333046372819002,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.10571481382731275,0.10923178542012835,0.10219784223449715,vln_mod_mono_height
0.10467725550964091,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.10758609831407318,0.11111499727722013,0.10405719935092622,vln_mod_mono_height
0.10602404729109179,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.10947149412809641,0.11301547213879404,0.10592751611739878,vln_mod_mono_height
0.10737083907254268,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1113675440561359,0.11493085932719542,0.10780422878507638,vln_mod_mono_height
0.10871763085399355,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.11327079088494495,0.11685795405258488,0.10968362771730501,vln_mod_mono_height
0.11006442263544444,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.11517777740127697,0.11879267561773318,0.11156287918482075,vln_mod_mono_height
0.11141121441689533,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1170850463918853,0.12073026587464143,0.11343982690912917,vln_mod_mono_height
0.11275800619834621,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.11898914064352333,0.12266569017634965,0.115312591110697,vln_mod_mono_height
0.1141047979797971,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.12088671384706502,0.12459440463126165,0.1171790230628684,vln_mod_mono_height
0.11545158976124799,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1227761151994961,0.12651555849462176,0.11903667190437044,vln_mod_mono_height
0.11679838154269886,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.12465701778970315,0.12843105371810787,0.12088298186129844,vln_mod_mono_height
0.11814517332414975,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.12652912985884612,0.13034266705672917,0.12271559266096307,vln_mod_mono_height
0.11949196510560064,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.12839215964808492,0.13225150179037637,0.1245328175057935,vln_mod_mono_height
0.12083875688705152,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.13024581539857952,0.13415773633651668,0.12633389446064236,vln_mod_mono_height
0.12218554866850241,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.13208980535148984,0.13606060819115176,0.12811900251182792,vln_mod_mono_height
0.1235323404499533,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1339238377479759,0.13795861836715037,0.12988905712880142,vln_mod_mono_height
0.12487913223140418,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.13574762082919756,0.13984992778383132,0.1316453138745638,vln_mod_mono_height
0.12622592401285507,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.13756087315092522,0.141733011506729,0.13338873479512142,vln_mod_mono_height
0.12757271579430596,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.13936346188168303,0.14360854046278893,0.13511838330057713,vln_mod_mono_height
0.12891950757575682,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.14115536573357254,0.14547887445505284,0.13683185701209225,vln_mod_mono_height
0.13026629935720774,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.14293656612760658,0.14734642348638363,0.13852670876882953,vln_mod_mono_height
0.1316130911386586,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.14470704448479776,0.1492131643161398,0.14020092465345574,vln_mod_mono_height
0.1329598829201095,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.14646678222615897,0.15108034925268168,0.14185321519963626,vln_mod_mono_height
0.13430667470156038,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1482157607727029,0.1529483776229791,0.1434831439224267,vln_mod_mono_height
0.13565346648301127,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.14995396154544233,0.15481681929851257,0.14509110379237208,vln_mod_mono_height
0.13700025826446216,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.15168136596538997,0.15668456868106445,0.1466781632497155,vln_mod_mono_height
0.13834705004591302,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.15339795980416013,0.15855011881310302,0.14824580079521724,vln_mod_mono_height
0.13969384182736394,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.15510390475655825,0.1604126854326692,0.1497951240804473,vln_mod_mono_height
0.1410406336088148,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1567995950575801,0.1622729000858382,0.151326290029322,vln_mod_mono_height
0.1423874253902657,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.15848544089328082,0.16413189678846904,0.1528389849980926,vln_mod_mono_height
0.14373421717171658,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.16016185244971534,0.16599110420206442,0.15433260069736626,vln_mod_mono_height
0.14508100895316745,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1618292399129388,0.16785212236700053,0.15580635745887705,vln_mod_mono_height
0.14642780073461836,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.16348801346900627,0.1697166174512382,0.15725940948677433,vln_mod_mono_height
0.14777459251606923,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.16513858330397269,0.1715862336923004,0.15869093291564498,vln_mod_mono_height
0.14912138429752012,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.16678135960389323,0.1734625220362861,0.16010019717150037,vln_mod_mono_height
0.150468176078971,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.16841675255482283,0.17534688505433682,0.16148662005530884,vln_mod_mono_height
0.15181496786042187,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17004517234281663,0.17724053751104155,0.16284980717459172,vln_mod_mono_height
0.15316175964187279,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17166702915392965,0.1791444815476051,0.1641895767602542,vln_mod_mono_height
0.15450855142332365,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17328273317421689,0.18105949495370682,0.16550597139472695,vln_mod_mono_height
0.15585534320477454,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17489269458973347,0.18298613056657864,0.1667992586128883,vln_mod_mono_height
0.15720213498622543,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17649732358653442,0.1849247245513539,0.16806992262171494,vln_mod_mono_height
0.15854892676767632,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17809703035067476,0.18687541122974763,0.16931864947160188,vln_mod_mono_height
0.1598957185491272,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.17969222506820956,0.18883814223084294,0.17054630790557618,vln_mod_mono_height
0.16124251033057807,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.18128331792519384,0.19081270799748698,0.1717539278529007,vln_mod_mono_height
0.162589302112029,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.18287071910768277,0.1927987600357321,0.17294267817963344,vln_mod_mono_height
0.16393609389347985,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.1844548388017312,0.1947958326832776,0.17411384492018478,vln_mod_mono_height
0.16528288567493074,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.18603608719339432,0.19680336354730918,0.17526881083947946,vln_mod_mono_height
0.16662967745638163,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.18761487446872716,0.1988207120899839,0.17640903684747042,vln_mod_mono_height
0.16797646923783252,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.18919161081378477,0.2008471761047256,0.17753604552284394,vln_mod_mono_height
0.1693232610192834,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.19076670641462215,0.20288200602506679,0.17865140680417751,vln_mod_mono_height
0.17067005280073427,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.19234057145729438,0.20492441714529086,0.1797567257692979,vln_mod_mono_height
0.17201684458218516,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.19391361612785651,0.20697359991849493,0.1808536323372181,vln_mod_mono_height
0.17336363636363605,nonhigh,final,Edi,Yali,no_contrast,no_contrast,nonhigh,final,Yali,Edi,0.19548625061236363,0.20902872854434626,0.181943772680381,vln_mod_mono_height
0.04003124999999841,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.03963432872860591,0.04837917404112409,0.03088948341608773,vln_mod_mono_height
0.04137804178144929,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.042381768866157035,0.05053013995287362,0.03423339777944045,vln_mod_mono_height
0.04272483356290018,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.045128396720157324,0.05270862180791473,0.037548171632399915,vln_mod_mono_height
0.044071625344351065,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.04787340000705606,0.054921677966206846,0.040825122047905275,vln_mod_mono_height
0.04541841712580195,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.0506159664433024,0.05717524903144865,0.044056683855156153,vln_mod_mono_height
0.04676520890725283,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.05335528374534556,0.059473581773030706,0.04723698571766041,vln_mod_mono_height
0.04811200068870372,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.05609053962963471,0.061818621028448005,0.05036245823082141,vln_mod_mono_height
0.049458792470154604,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.05882092181261911,0.06420951676372613,0.05343232686151209,vln_mod_mono_height
0.05080558425160549,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.0615456180107479,0.06664245690579541,0.056448779115700384,vln_mod_mono_height
0.05215237603305638,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.06426381594047037,0.06911104283526627,0.05941658904567447,vln_mod_mono_height
0.05349916781450726,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.06697476633874608,0.07160748085119718,0.06234205182629497,vln_mod_mono_height
0.054845959595958144,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.06967904472783082,0.07412704046363845,0.06523104899202319,vln_mod_mono_height
0.056192751377409034,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.0723784856382409,0.0766695030760395,0.0680874682004423,vln_mod_mono_height
0.05753954315885992,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.07507497345489964,0.07923597991120788,0.07091396699859139,vln_mod_mono_height
0.0588863349403108,nonhigh,nonfinal,Edi,Yali,contrast_long,contrast_long,nonhigh,nonfinal,Yali,Edi,0.07777039256273036,0.08182749856012582,0.07371328656533489,vln_mod_mono_height
